full filepath,rank 1,confidence[%],rank 2,confidence[%],rank 3,confidence[%],rank 4,confidence[%],rank 5,confidence[%],rank 6,confidence[%],rank 7,confidence[%],rank 8,confidence[%],rank 9,confidence[%],rank 10,confidence[%]
./data/mnist/10k_images/00680.png,7 Seven,100.0
./data/mnist/10k_images/09247.png,2 Two,100.0
./data/mnist/10k_images/00854.png,7 Seven,100.0
./data/mnist/10k_images/00538.png,1 One,100.0
./data/mnist/10k_images/07950.png,6 Six,100.0
./data/mnist/10k_images/08804.png,5 Five,100.0
./data/mnist/10k_images/06589.png,0 Zero,100.0
./data/mnist/10k_images/00117.png,4 Four,100.0
./data/mnist/10k_images/08370.png,4 Four,100.0
./data/mnist/10k_images/06783.png,6 Six,100.0
./data/mnist/10k_images/06694.png,6 Six,100.0
./data/mnist/10k_images/08113.png,2 Two,100.0
./data/mnist/10k_images/04233.png,1 One,100.0
./data/mnist/10k_images/06833.png,5 Five,100.0
./data/mnist/10k_images/06812.png,3 Three,100.0
./data/mnist/10k_images/05949.png,6 Six,100.0
./data/mnist/10k_images/00198.png,6 Six,100.0
./data/mnist/10k_images/08990.png,4 Four,100.0
./data/mnist/10k_images/04630.png,8 Eight,100.0
./data/mnist/10k_images/03912.png,0 Zero,100.0
./data/mnist/10k_images/02869.png,1 One,100.0
./data/mnist/10k_images/06126.png,1 One,100.0
./data/mnist/10k_images/02877.png,6 Six,100.0
./data/mnist/10k_images/05579.png,8 Eight,100.0
./data/mnist/10k_images/08527.png,1 One,100.0
./data/mnist/10k_images/02663.png,2 Two,100.0
./data/mnist/10k_images/00987.png,6 Six,100.0
./data/mnist/10k_images/08186.png,5 Five,100.0
./data/mnist/10k_images/04649.png,9 Nine,100.0
./data/mnist/10k_images/04771.png,3 Three,100.0
./data/mnist/10k_images/09933.png,9 Nine,100.0
./data/mnist/10k_images/04081.png,0 Zero,100.0
./data/mnist/10k_images/07203.png,0 Zero,100.0
./data/mnist/10k_images/09239.png,3 Three,100.0
./data/mnist/10k_images/01901.png,1 One,100.0
./data/mnist/10k_images/08181.png,5 Five,100.0
./data/mnist/10k_images/08078.png,0 Zero,100.0
./data/mnist/10k_images/02519.png,5 Five,100.0
./data/mnist/10k_images/05280.png,9 Nine,100.0
./data/mnist/10k_images/01241.png,1 One,100.0
./data/mnist/10k_images/07828.png,9 Nine,100.0
./data/mnist/10k_images/09040.png,1 One,100.0
./data/mnist/10k_images/01044.png,4 Four,100.0
./data/mnist/10k_images/02707.png,1 One,100.0
./data/mnist/10k_images/07907.png,6 Six,100.0
./data/mnist/10k_images/05540.png,6 Six,100.0
./data/mnist/10k_images/00393.png,6 Six,100.0
./data/mnist/10k_images/09793.png,9 Nine,100.0
./data/mnist/10k_images/01949.png,5 Five,100.0
./data/mnist/10k_images/06043.png,5 Five,100.0
./data/mnist/10k_images/00141.png,6 Six,100.0
./data/mnist/10k_images/02282.png,3 Three,100.0
./data/mnist/10k_images/03396.png,6 Six,100.0
./data/mnist/10k_images/02968.png,7 Seven,100.0
./data/mnist/10k_images/04158.png,0 Zero,100.0
./data/mnist/10k_images/05420.png,4 Four,100.0
./data/mnist/10k_images/07604.png,8 Eight,100.0
./data/mnist/10k_images/00164.png,4 Four,100.0
./data/mnist/10k_images/08017.png,0 Zero,100.0
./data/mnist/10k_images/02368.png,6 Six,100.0
./data/mnist/10k_images/08664.png,9 Nine,100.0
./data/mnist/10k_images/00446.png,0 Zero,100.0
./data/mnist/10k_images/05714.png,4 Four,100.0
./data/mnist/10k_images/07451.png,8 Eight,100.0
./data/mnist/10k_images/07019.png,5 Five,100.0
./data/mnist/10k_images/09654.png,1 One,100.0
./data/mnist/10k_images/05615.png,1 One,100.0
./data/mnist/10k_images/09060.png,3 Three,100.0
./data/mnist/10k_images/04399.png,8 Eight,100.0
./data/mnist/10k_images/05834.png,5 Five,100.0
./data/mnist/10k_images/00259.png,2 Two,100.0
./data/mnist/10k_images/08150.png,5 Five,100.0
./data/mnist/10k_images/04564.png,1 One,100.0
./data/mnist/10k_images/06860.png,4 Four,100.0
./data/mnist/10k_images/09510.png,1 One,100.0
./data/mnist/10k_images/07608.png,0 Zero,100.0
./data/mnist/10k_images/04356.png,5 Five,100.0
./data/mnist/10k_images/06739.png,4 Four,100.0
./data/mnist/10k_images/08908.png,2 Two,100.0
./data/mnist/10k_images/06849.png,1 One,100.0
./data/mnist/10k_images/07266.png,8 Eight,100.0
./data/mnist/10k_images/01647.png,1 One,100.0
./data/mnist/10k_images/09252.png,6 Six,100.0
./data/mnist/10k_images/02643.png,7 Seven,100.0
./data/mnist/10k_images/08670.png,8 Eight,100.0
./data/mnist/10k_images/06283.png,5 Five,100.0
./data/mnist/10k_images/02430.png,2 Two,100.0
./data/mnist/10k_images/02341.png,4 Four,100.0
./data/mnist/10k_images/03736.png,0 Zero,100.0
./data/mnist/10k_images/08403.png,7 Seven,100.0
./data/mnist/10k_images/00073.png,2 Two,100.0
./data/mnist/10k_images/09951.png,1 One,100.0
./data/mnist/10k_images/01845.png,1 One,100.0
./data/mnist/10k_images/00878.png,8 Eight,100.0
./data/mnist/10k_images/09331.png,8 Eight,100.0
./data/mnist/10k_images/06640.png,6 Six,100.0
./data/mnist/10k_images/01334.png,0 Zero,100.0
./data/mnist/10k_images/04762.png,9 Nine,100.0
./data/mnist/10k_images/05701.png,3 Three,100.0
./data/mnist/10k_images/07462.png,6 Six,100.0
./data/mnist/10k_images/02384.png,6 Six,100.0
./data/mnist/10k_images/04919.png,9 Nine,100.0
./data/mnist/10k_images/08219.png,7 Seven,100.0
./data/mnist/10k_images/01514.png,3 Three,100.0
./data/mnist/10k_images/00324.png,3 Three,100.0
./data/mnist/10k_images/03659.png,2 Two,100.0
./data/mnist/10k_images/01992.png,2 Two,100.0
./data/mnist/10k_images/04698.png,7 Seven,100.0
./data/mnist/10k_images/07988.png,0 Zero,100.0
./data/mnist/10k_images/02327.png,0 Zero,100.0
./data/mnist/10k_images/06697.png,4 Four,100.0
./data/mnist/10k_images/04037.png,1 One,100.0
./data/mnist/10k_images/03054.png,5 Five,100.0
./data/mnist/10k_images/04921.png,2 Two,100.0
./data/mnist/10k_images/07105.png,3 Three,100.0
./data/mnist/10k_images/00322.png,2 Two,100.0
./data/mnist/10k_images/05592.png,6 Six,100.0
./data/mnist/10k_images/00250.png,2 Two,100.0
./data/mnist/10k_images/01140.png,1 One,100.0
./data/mnist/10k_images/03440.png,0 Zero,100.0
./data/mnist/10k_images/09256.png,9 Nine,100.0
./data/mnist/10k_images/06403.png,6 Six,100.0
./data/mnist/10k_images/00495.png,7 Seven,100.0
./data/mnist/10k_images/02418.png,0 Zero,100.0
./data/mnist/10k_images/05408.png,2 Two,100.0
./data/mnist/10k_images/05969.png,9 Nine,100.0
./data/mnist/10k_images/01828.png,8 Eight,100.0
./data/mnist/10k_images/05674.png,0 Zero,100.0
./data/mnist/10k_images/08109.png,2 Two,100.0
./data/mnist/10k_images/05676.png,8 Eight,100.0
./data/mnist/10k_images/02115.png,5 Five,100.0
./data/mnist/10k_images/08369.png,6 Six,100.0
./data/mnist/10k_images/07585.png,7 Seven,100.0
./data/mnist/10k_images/03933.png,2 Two,100.0
./data/mnist/10k_images/09731.png,6 Six,100.0
./data/mnist/10k_images/04785.png,7 Seven,100.0
./data/mnist/10k_images/08126.png,8 Eight,100.0
./data/mnist/10k_images/04265.png,1 One,100.0
./data/mnist/10k_images/00251.png,4 Four,100.0
./data/mnist/10k_images/01920.png,7 Seven,100.0
./data/mnist/10k_images/09094.png,9 Nine,100.0
./data/mnist/10k_images/05600.png,6 Six,100.0
./data/mnist/10k_images/09030.png,6 Six,100.0
./data/mnist/10k_images/07973.png,4 Four,100.0
./data/mnist/10k_images/09240.png,0 Zero,100.0
./data/mnist/10k_images/08482.png,0 Zero,100.0
./data/mnist/10k_images/04306.png,8 Eight,100.0
./data/mnist/10k_images/04222.png,4 Four,100.0
./data/mnist/10k_images/08092.png,2 Two,100.0
./data/mnist/10k_images/08915.png,1 One,100.0
./data/mnist/10k_images/05394.png,4 Four,100.0
./data/mnist/10k_images/00582.png,0 Zero,100.0
./data/mnist/10k_images/02614.png,4 Four,100.0
./data/mnist/10k_images/01537.png,6 Six,100.0
./data/mnist/10k_images/00020.png,4 Four,100.0
./data/mnist/10k_images/09752.png,2 Two,100.0
./data/mnist/10k_images/02751.png,6 Six,100.0
./data/mnist/10k_images/09546.png,5 Five,100.0
./data/mnist/10k_images/02830.png,5 Five,100.0
./data/mnist/10k_images/05362.png,1 One,100.0
./data/mnist/10k_images/03759.png,4 Four,100.0
./data/mnist/10k_images/03141.png,0 Zero,100.0
./data/mnist/10k_images/00789.png,9 Nine,100.0
./data/mnist/10k_images/00210.png,9 Nine,100.0
./data/mnist/10k_images/03188.png,6 Six,100.0
./data/mnist/10k_images/00617.png,9 Nine,100.0
./data/mnist/10k_images/06124.png,2 Two,100.0
./data/mnist/10k_images/02319.png,0 Zero,100.0
./data/mnist/10k_images/08943.png,8 Eight,100.0
./data/mnist/10k_images/04586.png,9 Nine,100.0
./data/mnist/10k_images/02642.png,0 Zero,100.0
./data/mnist/10k_images/03660.png,3 Three,100.0
./data/mnist/10k_images/05282.png,1 One,100.0
./data/mnist/10k_images/00647.png,2 Two,100.0
./data/mnist/10k_images/03011.png,3 Three,100.0
./data/mnist/10k_images/01607.png,7 Seven,100.0
./data/mnist/10k_images/08543.png,6 Six,100.0
./data/mnist/10k_images/00904.png,6 Six,100.0
./data/mnist/10k_images/05645.png,8 Eight,100.0
./data/mnist/10k_images/03463.png,5 Five,100.0
./data/mnist/10k_images/00603.png,6 Six,100.0
./data/mnist/10k_images/08865.png,3 Three,100.0
./data/mnist/10k_images/08665.png,4 Four,100.0
./data/mnist/10k_images/00439.png,7 Seven,100.0
./data/mnist/10k_images/00411.png,7 Seven,100.0
./data/mnist/10k_images/05894.png,1 One,100.0
./data/mnist/10k_images/05682.png,6 Six,100.0
./data/mnist/10k_images/02734.png,0 Zero,100.0
./data/mnist/10k_images/02021.png,3 Three,100.0
./data/mnist/10k_images/05709.png,3 Three,100.0
./data/mnist/10k_images/05606.png,2 Two,100.0
./data/mnist/10k_images/03773.png,2 Two,100.0
./data/mnist/10k_images/06372.png,3 Three,100.0
./data/mnist/10k_images/06245.png,5 Five,100.0
./data/mnist/10k_images/03407.png,8 Eight,100.0
./data/mnist/10k_images/07466.png,0 Zero,100.0
./data/mnist/10k_images/02148.png,9 Nine,100.0
./data/mnist/10k_images/00131.png,6 Six,100.0
./data/mnist/10k_images/02730.png,2 Two,100.0
./data/mnist/10k_images/02753.png,2 Two,100.0
./data/mnist/10k_images/06084.png,1 One,100.0
./data/mnist/10k_images/06410.png,9 Nine,100.0
./data/mnist/10k_images/04816.png,7 Seven,100.0
./data/mnist/10k_images/09394.png,7 Seven,100.0
./data/mnist/10k_images/03512.png,2 Two,100.0
./data/mnist/10k_images/00875.png,9 Nine,100.0
./data/mnist/10k_images/02502.png,3 Three,100.0
./data/mnist/10k_images/08761.png,6 Six,100.0
./data/mnist/10k_images/00758.png,4 Four,100.0
./data/mnist/10k_images/01298.png,0 Zero,100.0
./data/mnist/10k_images/06016.png,0 Zero,100.0
./data/mnist/10k_images/05010.png,9 Nine,100.0
./data/mnist/10k_images/00100.png,9 Nine,100.0
./data/mnist/10k_images/00419.png,2 Two,100.0
./data/mnist/10k_images/04054.png,7 Seven,100.0
./data/mnist/10k_images/01503.png,8 Eight,100.0
./data/mnist/10k_images/03984.png,1 One,100.0
./data/mnist/10k_images/01416.png,8 Eight,100.0
./data/mnist/10k_images/09839.png,1 One,100.0
./data/mnist/10k_images/05996.png,8 Eight,100.0
./data/mnist/10k_images/06508.png,9 Nine,100.0
./data/mnist/10k_images/09321.png,4 Four,100.0
./data/mnist/10k_images/08936.png,9 Nine,100.0
./data/mnist/10k_images/03148.png,9 Nine,100.0
./data/mnist/10k_images/08893.png,1 One,100.0
./data/mnist/10k_images/06500.png,2 Two,100.0
./data/mnist/10k_images/04147.png,0 Zero,100.0
./data/mnist/10k_images/03360.png,0 Zero,100.0
./data/mnist/10k_images/06779.png,9 Nine,100.0
./data/mnist/10k_images/06557.png,1 One,100.0
./data/mnist/10k_images/02970.png,5 Five,100.0
./data/mnist/10k_images/09335.png,6 Six,100.0
./data/mnist/10k_images/07225.png,9 Nine,100.0
./data/mnist/10k_images/06206.png,4 Four,100.0
./data/mnist/10k_images/04697.png,5 Five,100.0
./data/mnist/10k_images/00547.png,0 Zero,100.0
./data/mnist/10k_images/00634.png,2 Two,100.0
./data/mnist/10k_images/01266.png,3 Three,100.0
./data/mnist/10k_images/04740.png,0 Zero,100.0
./data/mnist/10k_images/02955.png,0 Zero,100.0
./data/mnist/10k_images/09338.png,5 Five,100.0
./data/mnist/10k_images/04808.png,0 Zero,100.0
./data/mnist/10k_images/03358.png,4 Four,100.0
./data/mnist/10k_images/09401.png,5 Five,100.0
./data/mnist/10k_images/06278.png,5 Five,100.0
./data/mnist/10k_images/07842.png,3 Three,100.0
./data/mnist/10k_images/01858.png,6 Six,100.0
./data/mnist/10k_images/06472.png,7 Seven,100.0
./data/mnist/10k_images/05959.png,6 Six,100.0
./data/mnist/10k_images/04157.png,2 Two,100.0
./data/mnist/10k_images/08216.png,3 Three,100.0
./data/mnist/10k_images/00304.png,2 Two,100.0
./data/mnist/10k_images/04286.png,6 Six,100.0
./data/mnist/10k_images/08802.png,3 Three,100.0
./data/mnist/10k_images/01295.png,0 Zero,100.0
./data/mnist/10k_images/03637.png,5 Five,100.0
./data/mnist/10k_images/06362.png,7 Seven,100.0
./data/mnist/10k_images/03237.png,7 Seven,100.0
./data/mnist/10k_images/08273.png,3 Three,100.0
./data/mnist/10k_images/00346.png,1 One,100.0
./data/mnist/10k_images/08414.png,8 Eight,100.0
./data/mnist/10k_images/07789.png,8 Eight,100.0
./data/mnist/10k_images/07756.png,8 Eight,100.0
./data/mnist/10k_images/00365.png,5 Five,100.0
./data/mnist/10k_images/00716.png,2 Two,100.0
./data/mnist/10k_images/00274.png,9 Nine,100.0
./data/mnist/10k_images/02790.png,1 One,100.0
./data/mnist/10k_images/04670.png,7 Seven,100.0
./data/mnist/10k_images/04575.png,1 One,100.0
./data/mnist/10k_images/06768.png,3 Three,100.0
./data/mnist/10k_images/03898.png,3 Three,100.0
./data/mnist/10k_images/08290.png,1 One,100.0
./data/mnist/10k_images/00941.png,6 Six,100.0
./data/mnist/10k_images/00115.png,7 Seven,100.0
./data/mnist/10k_images/04815.png,0 Zero,100.0
./data/mnist/10k_images/02428.png,3 Three,100.0
./data/mnist/10k_images/05210.png,8 Eight,100.0
./data/mnist/10k_images/08199.png,2 Two,100.0
./data/mnist/10k_images/07461.png,7 Seven,100.0
./data/mnist/10k_images/09001.png,7 Seven,100.0
./data/mnist/10k_images/06596.png,8 Eight,100.0
./data/mnist/10k_images/06157.png,2 Two,100.0
./data/mnist/10k_images/01065.png,2 Two,100.0
./data/mnist/10k_images/02923.png,5 Five,100.0
./data/mnist/10k_images/00645.png,0 Zero,100.0
./data/mnist/10k_images/03657.png,7 Seven,100.0
./data/mnist/10k_images/01464.png,3 Three,100.0
./data/mnist/10k_images/02371.png,0 Zero,100.0
./data/mnist/10k_images/05250.png,0 Zero,100.0
./data/mnist/10k_images/07971.png,6 Six,100.0
./data/mnist/10k_images/02076.png,3 Three,100.0
./data/mnist/10k_images/03924.png,6 Six,100.0
./data/mnist/10k_images/02307.png,4 Four,100.0
./data/mnist/10k_images/00539.png,8 Eight,100.0
./data/mnist/10k_images/03294.png,2 Two,100.0
./data/mnist/10k_images/08918.png,4 Four,100.0
./data/mnist/10k_images/00474.png,1 One,100.0
./data/mnist/10k_images/01324.png,4 Four,100.0
./data/mnist/10k_images/06399.png,0 Zero,100.0
./data/mnist/10k_images/09386.png,8 Eight,100.0
./data/mnist/10k_images/09265.png,0 Zero,100.0
./data/mnist/10k_images/02273.png,8 Eight,100.0
./data/mnist/10k_images/08042.png,6 Six,100.0
./data/mnist/10k_images/02580.png,8 Eight,100.0
./data/mnist/10k_images/02840.png,5 Five,100.0
./data/mnist/10k_images/02167.png,1 One,100.0
./data/mnist/10k_images/06723.png,3 Three,100.0
./data/mnist/10k_images/08672.png,0 Zero,100.0
./data/mnist/10k_images/00211.png,4 Four,100.0
./data/mnist/10k_images/09361.png,5 Five,100.0
./data/mnist/10k_images/04956.png,7 Seven,100.0
./data/mnist/10k_images/04817.png,2 Two,100.0
./data/mnist/10k_images/00469.png,7 Seven,100.0
./data/mnist/10k_images/07942.png,8 Eight,100.0
./data/mnist/10k_images/09525.png,3 Three,100.0
./data/mnist/10k_images/04756.png,3 Three,100.0
./data/mnist/10k_images/05269.png,9 Nine,100.0
./data/mnist/10k_images/02757.png,3 Three,100.0
./data/mnist/10k_images/05221.png,9 Nine,100.0
./data/mnist/10k_images/07323.png,9 Nine,100.0
./data/mnist/10k_images/07088.png,1 One,100.0
./data/mnist/10k_images/04052.png,6 Six,100.0
./data/mnist/10k_images/01711.png,7 Seven,100.0
./data/mnist/10k_images/00877.png,8 Eight,100.0
./data/mnist/10k_images/09085.png,4 Four,100.0
./data/mnist/10k_images/09957.png,1 One,100.0
./data/mnist/10k_images/09593.png,4 Four,100.0
./data/mnist/10k_images/09201.png,1 One,100.0
./data/mnist/10k_images/01413.png,2 Two,100.0
./data/mnist/10k_images/03444.png,3 Three,100.0
./data/mnist/10k_images/02876.png,9 Nine,100.0
./data/mnist/10k_images/01857.png,3 Three,100.0
./data/mnist/10k_images/07685.png,6 Six,100.0
./data/mnist/10k_images/03604.png,6 Six,100.0
./data/mnist/10k_images/07823.png,1 One,100.0
./data/mnist/10k_images/08342.png,6 Six,100.0
./data/mnist/10k_images/04327.png,2 Two,100.0
./data/mnist/10k_images/04172.png,1 One,100.0
./data/mnist/10k_images/01366.png,2 Two,100.0
./data/mnist/10k_images/03295.png,7 Seven,100.0
./data/mnist/10k_images/00364.png,2 Two,100.0
./data/mnist/10k_images/01518.png,0 Zero,100.0
./data/mnist/10k_images/00913.png,3 Three,100.0
./data/mnist/10k_images/09540.png,9 Nine,100.0
./data/mnist/10k_images/06429.png,0 Zero,100.0
./data/mnist/10k_images/07847.png,0 Zero,100.0
./data/mnist/10k_images/08623.png,6 Six,100.0
./data/mnist/10k_images/08724.png,9 Nine,100.0
./data/mnist/10k_images/03104.png,7 Seven,100.0
./data/mnist/10k_images/02236.png,1 One,100.0
./data/mnist/10k_images/01543.png,4 Four,100.0
./data/mnist/10k_images/05467.png,7 Seven,100.0
./data/mnist/10k_images/06396.png,8 Eight,100.0
./data/mnist/10k_images/01032.png,2 Two,100.0
./data/mnist/10k_images/06051.png,7 Seven,100.0
./data/mnist/10k_images/08451.png,2 Two,100.0
./data/mnist/10k_images/02401.png,5 Five,100.0
./data/mnist/10k_images/05664.png,7 Seven,100.0
./data/mnist/10k_images/09059.png,6 Six,100.0
./data/mnist/10k_images/06307.png,7 Seven,100.0
./data/mnist/10k_images/07634.png,8 Eight,100.0
./data/mnist/10k_images/07650.png,5 Five,100.0
./data/mnist/10k_images/01404.png,1 One,100.0
./data/mnist/10k_images/07949.png,5 Five,100.0
./data/mnist/10k_images/03208.png,2 Two,100.0
./data/mnist/10k_images/07565.png,2 Two,100.0
./data/mnist/10k_images/03819.png,0 Zero,100.0
./data/mnist/10k_images/09348.png,4 Four,100.0
./data/mnist/10k_images/05662.png,1 One,100.0
./data/mnist/10k_images/06815.png,6 Six,100.0
./data/mnist/10k_images/09397.png,0 Zero,100.0
./data/mnist/10k_images/04458.png,0 Zero,100.0
./data/mnist/10k_images/05074.png,9 Nine,100.0
./data/mnist/10k_images/05127.png,4 Four,100.0
./data/mnist/10k_images/04279.png,0 Zero,100.0
./data/mnist/10k_images/01009.png,1 One,100.0
./data/mnist/10k_images/09577.png,7 Seven,100.0
./data/mnist/10k_images/06480.png,6 Six,100.0
./data/mnist/10k_images/08128.png,0 Zero,100.0
./data/mnist/10k_images/04879.png,2 Two,100.0
./data/mnist/10k_images/00628.png,9 Nine,100.0
./data/mnist/10k_images/01321.png,8 Eight,100.0
./data/mnist/10k_images/04673.png,0 Zero,100.0
./data/mnist/10k_images/01695.png,8 Eight,100.0
./data/mnist/10k_images/09932.png,1 One,100.0
./data/mnist/10k_images/04212.png,6 Six,100.0
./data/mnist/10k_images/03881.png,8 Eight,100.0
